Rank,Name,Symbol,Price,Change_1h,Change_24h,Change_7d,Change_30d,Volume_24h,Circulating_Supply,Total_Supply,Market_Cap
918,DEAPCOIN,DEP,$0.00134485,-0.02%,-1.84%,13.45%,-16.52%,"$1,217,611","27,526,332,268.32895279","29,892,900,001.32895279","$37,044,699"
919,Moonriver,MOVR,$3.65,-0.36%,-1.82%,-4.77%,-35.62%,"$5,269,637","10,140,749","12,158,519","$36,995,574"
921,Gradients,SN56,$12.31,-0.34%,1.50%,3.03%,-1.97%,"$279,646","3,001,594.35327271","3,001,594.35327271","$36,950,791"
920,Simon's Cat,CAT,$0.00000547,0.39%,1.25%,0.64%,-25.76%,"$3,875,744","6,749,783,055,123.63476562","8,098,241,936,183.48535156","$36,935,342"
922,Ankr Staked ETH,ANKRETH,"$4,628.92",0.24%,4.04%,5.00%,-6.59%,"$76,980","7,955.53974998","7,955.53974998","$36,819,098"
923,Uranus,URANUS,$0.366214,0.35%,11.52%,73.57%,27.42%,"$4,056,213","99,992,701.96644799","99,992,701.96644799","$36,766,537"
924,Dego Finance,DEGO,$1.74,-0.36%,-4.08%,15.39%,39.49%,"$235,134,526","21,000,000","21,000,000","$36,731,434"
926,Propy,PRO,$0.631456,0.64%,-2.63%,16.18%,-24.54%,"$6,853,545","57,896,591.39105386","100,000,000","$36,651,712"
925,Nym,NYM,$0.04479525,-0.00%,-0.38%,2.21%,-6.00%,"$1,589,150","819,124,027.78624296","1,000,000,000","$36,590,030"
927,Aergo,AERGO,$0.077373,0.49%,2.53%,5.66%,-23.48%,"$4,525,048","472,499,995.7689212","500,000,000","$36,564,834"
929,Gods Unchained,GODS,$0.09265,1.51%,0.79%,-17.09%,-16.77%,"$473,409","394,027,780.06489998","500,000,000","$36,504,371"
928,Hosky,HOSKY,$0.00000004,0.02%,1.26%,-3.80%,-31.04%,"$702,681","1,000,000,000,000,000","1,000,000,000,000,000","$36,470,366"
930,Snowbank,SB,$227.99,-0.25%,1.03%,1.20%,-9.74%,$73.42,"159,640.02732753","159,640.02732753","$36,395,630"
931,Mantle Bridged USDC (Mantle),USDC,$0.999265,-0.06%,-0.05%,-0.00%,0.27%,"$869,934","36,359,094.628994","36,359,094.628994","$36,336,236"
932,Global Commercial Business,GCB,$0.03006233,0.04%,0.01%,-0.05%,-0.96%,"$17,860.95","1,201,844,746.37408733","1,201,844,746.37408733","$36,130,258"
933,Derive,DRV,$0.04210912,0.07%,-0.41%,-12.42%,25.21%,"$351,856","856,969,742.09591126","1,500,000,000","$36,062,309"
934,Yei Finance,CLO,$0.27922,-1.25%,-14.85%,-8.64%,,"$17,591,382","129,100,000","1,000,000,000","$36,029,651"
936,Adventure Gold,AGLD,$0.410739,0.41%,0.08%,3.30%,-29.13%,"$8,386,014","87,410,001","92,810,001","$35,893,519"
935,Pocket Network,POKT,$0.01783357,-0.41%,3.96%,-6.70%,-37.87%,"$225,765","2,011,680,128.05081892","2,351,355,446.2499609","$35,874,621"
937,Aurora,AURORA,$0.055095,0.12%,-2.43%,-5.63%,-28.41%,"$398,431","648,793,672","999,852,113","$35,745,598"
938,Huobi,HT,$0.32631,-0.03%,0.12%,3.14%,-22.58%,"$100,575","109,395,689.25243209","109,395,689.25243209","$35,723,320"
939,ynBNB MAX,YNBNBX,"$1,173.53",0.10%,1.00%,4.69%,11.30%,"$27,798","30,423.25968303","30,423.25968303","$35,702,643"
940,DevvE,DEVVE,$0.407825,-0.03%,-1.10%,4.91%,-7.25%,"$227,685","87,389,949.09224322","120,000,000","$35,642,957"
941,Relend USDC,REUSDC,$1.09,-0.01%,0.01%,0.12%,0.56%,$0,"32,674,932.33842165","32,674,932.33842165","$35,622,630"
942,Uquid Coin,UQC,$3.56,2.14%,5.24%,7.86%,-2.92%,"$48,422","10,000,000","40,000,000","$35,603,639"
943,Celo Dollar,CUSD,$0.9997,-0.01%,-0.03%,-0.04%,0.02%,"$2,440,158","35,553,466.1769185","35,553,967.1844835","$35,542,967"
944,Dialectic ETH Vault,DETH,"$3,944.61",0.28%,2.53%,2.86%,,"$4,502.04","8,999.99305332","8,999.99305332","$35,501,496"
945,Lorenzo stBTC,STBTC,"$109,833",-0.11%,1.22%,4.66%,-2.78%,"$1,257.65",322.01540892,322.01540892,"$35,421,562"
946,PePeonTron,PEPEONTRON,$0.03539733,0.86%,-3.92%,-6.90%,-14.76%,"$261,782","1,000,000,000","1,000,000,000","$35,397,331"
947,BNB Attestation Service,BAS,$0.01403704,1.33%,-6.72%,-84.49%,-6.82%,"$55,227,256","2,500,000,000","10,000,000,000","$35,299,273"
948,Adshares,ADS,$0.911113,-0.06%,0.97%,23.56%,62.72%,"$1,097,281","38,742,013.213635","38,758,203","$35,289,949"
949,Web 3 Dollar,USD3,$1.066,,,0.06%,0.31%,"$4,285.09","33,082,521.90918536","33,082,521.90918536","$35,270,365"
950,Zeus Network zBTC,ZBTC,"$110,402",-0.02%,0.36%,3.87%,-2.76%,"$1,237,005",318.84282392,318.84282392,"$35,205,194"
951,Standard Bridged USDC.e (Optimism),USDC.E,$0.999672,-0.00%,-0.02%,-0.02%,-0.01%,"$779,406","35,212,922.864907","35,212,922.864907","$35,196,214"
952,MonbaseCoin,MBC,$0.185415,-0.08%,-5.16%,15.78%,-65.26%,"$71,273","189,701,480","189,701,480","$35,173,484"
953,PONKE,PONKE,$0.063066,0.18%,2.98%,4.37%,-30.04%,"$4,214,693","555,474,270.4482491","555,536,359.7656635","$35,019,871"
954,Tradoor,TRADOOR,$2.44,0.40%,4.75%,6.39%,-11.00%,"$13,487,021","14,349,000","60,000,000","$34,993,572"
955,Proprietary Trading Network,SN8,$10.99,-0.44%,0.99%,3.66%,-3.66%,"$29,161","3,169,597.95626505","3,169,597.95626505","$34,847,809"
956,Elastos,ELA,$1.52,-0.09%,0.07%,-2.49%,-25.35%,"$463,100","22,943,463","26,112,868","$34,779,839"
957,TruFin Staked MATIC,TRUMATIC,$0.213674,0.18%,0.90%,4.60%,-14.29%,$998.16,"162,354,218.62733981","162,354,218.62733981","$34,710,899"
958,Supra,SUPRA,$0.00175231,-0.29%,-3.20%,-13.76%,-33.14%,"$875,840","19,697,122,268.03092957","80,491,602,671.44441223","$34,577,918"
959,Dolomite,DOLO,$0.085962,0.87%,-0.30%,7.62%,-26.25%,"$7,657,458","402,095,483.84595633","998,534,396.03150725","$34,570,609"
960,Sceptre Staked FLR,SFLR,$0.02689483,-0.74%,0.15%,7.63%,-37.51%,"$1,307,066","1,279,861,707.10112596","1,279,861,707.10112596","$34,529,737"
961,READY!,READY,$0.03449775,0.47%,-0.60%,6.89%,89.62%,"$2,069,501","999,994,342.09807873","999,994,342.09807873","$34,496,824"
962,Qkacoin,QKA,$1.089,0.05%,3.35%,-1.29%,-15.93%,"$16,549.12","31,668,129","31,668,129","$34,471,970"
963,Zircuit,ZRC,$0.01571207,0.50%,2.80%,3.05%,-28.45%,"$5,802,926","2,194,923,458","10,000,000,000","$34,471,497"
964,Humans.ai,HEART,$0.00441047,0.09%,2.15%,2.02%,-9.67%,"$382,254","7,800,000,000","7,800,000,000","$34,403,819"
965,PAAL AI,PAAL,$0.03828199,0.48%,1.78%,-6.46%,-29.06%,"$5,132,343","897,491,580.71995044","1,000,000,000","$34,355,819"
967,Saga,SAGA,$0.111697,0.26%,-2.25%,-7.13%,-49.18%,"$10,110,568","307,123,237","1,080,243,824","$34,292,359"
966,Zerebro,ZEREBRO,$0.03428725,0.27%,4.94%,-13.33%,89.57%,"$10,089,676","999,952,726.59832704","999,952,726.59832704","$34,279,902"
968,Turtle,TURTLE,$0.175166,-0.49%,-9.22%,,,"$84,759,792","195,000,000","1,000,000,000","$34,235,061"
969,Velodrome Finance,VELO,$0.03236076,0.13%,0.27%,1.46%,-31.09%,"$3,280,756","1,057,954,422.60759497","2,253,103,464.33270311","$34,231,210"
970,Apu Apustaja,APU,$0.00010109,0.16%,8.07%,-4.03%,-25.48%,"$690,987","337,891,886,151.52947998","337,891,886,151.52947998","$34,183,115"
971,Avalon,AVL,$0.133833,2.19%,12.56%,11.62%,-19.86%,"$16,430,379","254,250,001","1,000,000,000","$34,003,264"
972,Incrypt,INC,$0.00525741,0.10%,14.30%,10.25%,82.89%,"$140,408","6,459,600,000","20,999,999,132.39458084","$33,960,759"
973,Hylo USD,HYUSD,$1,-0.07%,-0.02%,0.18%,0.11%,"$718,905","33,844,446.994558","33,844,446.994558","$33,856,057"
975,HairDAO,HAIR,$48.7,0.21%,5.55%,-0.66%,-20.06%,"$7,308.35","694,920.799626","1,533,338","$33,842,011"
974,Radix,XRD,$0.00259867,0.11%,-0.46%,5.82%,-35.67%,"$205,797","13,022,779,384.25702095","13,272,762,675.21035004","$33,829,169"
978,ANyONe Protocol,ANYONE,$0.423059,-0.09%,3.60%,-4.43%,4.45%,"$781,152","79,937,689.60971649","100,000,000","$33,818,352"
976,AIntivirus,AINTI,$0.0337323,,0.00%,0.00%,0.00%,$0,"999,827,171.60708904","999,827,171.60708904","$33,726,470"
977,Chainflip,FLIP,$0.501794,-0.05%,0.96%,2.39%,-23.22%,"$194,442","67,130,742.48751628","94,506,711.48751628","$33,693,823"
979,ANDY ETH,ANDY,$0.00003359,2.85%,5.34%,13.33%,-25.87%,"$566,353","1,000,000,000,000","1,000,000,000,000","$33,603,231"
980,Usual,USUAL,$0.03204165,0.20%,1.37%,3.51%,-42.28%,"$8,041,782","1,048,664,295.51837516","1,473,336,026.42577004","$33,593,828"
981,MEET48,IDOL,$0.03718846,-0.13%,-3.17%,56.09%,11.67%,"$18,277,323","902,400,000","4,800,000,000","$33,558,867"
982,Staked Frax USD,SFRXUSD,$1.17,-0.01%,0.11%,0.13%,0.49%,"$385,599","28,730,457.5559377","28,730,479.00517281","$33,499,329"
983,My Lovely Coin,MLC,$0.39084,-0.84%,-0.87%,-11.05%,-17.82%,"$385,659","85,579,717.56886625","229,999,998","$33,448,013"
984,VaultBridge Bridged USDT (Katana),VBUSDT,$1,-0.01%,-0.01%,0.00%,0.04%,"$703,443","33,366,432.173107","33,366,432.173107","$33,377,603"
985,Avail,AVAIL,$0.00942411,-1.53%,-4.13%,8.33%,-30.58%,"$2,640,831","3,531,031,035","10,654,307,507","$33,246,374"
986,Keep Network,KEEP,$0.060481,1.56%,2.64%,-0.27%,-14.04%,"$2,986.25","549,716,300.26858914","1,000,000,000","$33,238,679"
987,SMARDEX,SDEX,$0.00357182,0.03%,0.37%,-1.03%,-14.34%,"$412,752","9,305,729,389.15179062","9,972,054,212.96334839","$33,238,169"
988,Enso,ENSO,$1.62,0.81%,3.30%,-11.41%,,"$103,181,486","20,590,000","100,000,000","$33,227,625"
989,Hyperbeat Ultra HYPE,HBHYPE,$40.21,0.16%,-0.12%,11.12%,-13.92%,"$23,935","826,035.22590523","826,035.22590523","$33,189,288"
990,Goldfinch,GFI,$0.35523,-0.10%,-0.26%,-4.60%,-30.36%,"$306,753","93,403,779.25836854","114,285,714","$33,159,173"
991,TCY,TCY,$0.157129,0.43%,1.71%,-2.74%,-22.42%,"$193,500","210,000,000","210,000,000","$32,986,174"
992,TruFin Staked APT,TRUAPT,$3.34,0.30%,0.84%,4.16%,-23.84%,"$14,807.43","9,866,501.52713393","9,866,501.52713393","$32,892,125"
993,SingularityNET,AGIX,$0.122216,-0.15%,0.97%,-0.96%,-52.45%,"$30,375","268,988,682.08853358","346,283,192.0060764","$32,838,987"
994,XT Stablecoin XTUSD,XTUSD,$1,0.03%,0.06%,0.02%,0.05%,"$3,196,629","32,800,030","32,800,030","$32,811,376"
995,Boba Network,BOBA,$0.066187,-0.29%,5.01%,5.03%,-21.54%,"$7,481,890","493,599,306","500,000,000","$32,668,042"
996,Carrot,CRT,$112.28,-0.05%,0.01%,0.11%,0.65%,"$71,768","290,516.97407055","290,516.97407055","$32,618,242"
997,OpenServ,SERV,$0.04463838,-1.55%,57.18%,90.21%,24.60%,"$2,072,537","730,000,000","1,000,000,000","$32,590,930"
998,Hive Dollar,HBD,$0.936619,-0.30%,-0.63%,-1.57%,-2.35%,"$1,347.93","34,788,965.671","34,788,965.671","$32,583,999"
999,Camp Network,CAMP,$0.01550999,0.49%,3.51%,3.79%,-60.79%,"$5,254,232","2,100,000,000","10,000,000,000","$32,564,824"
1000,Infrared BGT,IBGT,$1.97,1.54%,-3.95%,7.85%,-30.31%,"$528,013","16,511,461.43200145","16,511,461.43200145","$32,564,559"
1001,Newton Protocol,NEWT,$0.151353,-0.23%,2.33%,6.32%,-32.42%,"$8,680,912","215,000,000","1,000,000,000","$32,540,982"
1002,Nirvana ANA,ANA,$4.26,-0.01%,-0.05%,-4.46%,-9.96%,"$3,183.1","7,645,538.918661","7,645,538.918661","$32,539,570"
1003,Glidr,GLIDR,$1.16,-0.18%,-0.06%,-0.65%,2.01%,"$101,020","27,955,000","100,000,000","$32,535,017"
1004,Everlyn,LYN,$0.15562,-1.18%,2.91%,6.51%,,"$2,857,920","209,000,000","1,000,000,000","$32,510,651"
1005,DODO,DODO,$0.03241999,0.17%,0.89%,-1.90%,-28.34%,"$2,440,912","1,000,000,000","1,000,000,000","$32,403,433"
1006,Rei,REI,$0.03224093,0.17%,3.93%,24.91%,-41.58%,"$820,311","1,000,000,000","1,000,000,000","$32,244,238"
1007,Banana For Scale,BANANAS31,$0.00321512,-0.11%,-0.41%,-0.94%,-40.20%,"$4,924,661","10,000,000,000","10,000,000,000","$32,172,257"
1008,Manyu,MANYU,$0.00000003,1.33%,3.58%,10.69%,37.37%,"$1,893,211","1,000,000,000,000,000","1,000,000,000,000,000","$32,158,225"
1009,PolySwarm,NCT,$0.01701815,0.57%,4.29%,6.99%,-19.01%,"$456,055","1,885,500,781.95810556","1,885,913,076","$32,079,566"
1010,Laine Staked SOL,LAINESOL,$245.85,0.48%,0.96%,6.54%,-8.59%,"$1,526.05","130,355.58","130,355.58","$32,047,499"
1011,Openverse Network,BTG,$16.89,1.62%,0.33%,98.45%,,"$50,131,309","1,900,000","20,000,000","$32,011,920"
1012,CAT Terminal,CAT,$0.03204679,1.58%,0.80%,1.57%,13.81%,"$265,503","999,966,523.77999997","999,966,523.77999997","$31,964,417"
1013,Nest Basis Vault,NBASIS,$1.038,0.00%,0.00%,0.13%,0.72%,"$30,714","30,790,204.172673","30,790,204.172673","$31,951,457"
1015,EGL1,EGL1,$0.03321253,0.60%,2.02%,-6.61%,-0.86%,"$13,475,122","963,216,341.188586","1,000,000,000","$31,943,102"
1014,Law Blocks,LBT,$0.129816,0.01%,-0.07%,0.03%,-0.81%,"$333,518","244,997,999","1,000,000,000","$31,804,666"
1016,Compound USDC,CUSDC,$0.02524554,-0.01%,-0.03%,0.03%,0.18%,$60.89,"1,257,446,938.27219796","1,257,446,938.27219796","$31,744,930"
1017,Celer Network,CELR,$0.00562056,0.73%,2.10%,1.18%,-21.25%,"$2,150,284","5,645,454,935.82688046","10,000,000,000","$31,740,487"
1018,MasterBOT,$BOT,$0.03174632,-1.17%,45.91%,22.06%,,"$3,443,781","999,995,664.86194301","999,995,664.86194301","$31,738,193"
1019,Binance-Peg ZEC,ZEC,$260.7,0.08%,11.31%,19.18%,,"$472,860","120,000","120,000","$31,650,903"
1020,stake.link,SDL,$0.574759,0.56%,3.88%,18.30%,-18.13%,"$2,905.29","55,012,593.93","100,000,000","$31,618,965"
1021,Vanar Chain,VANRY,$0.01615148,0.15%,0.41%,-4.33%,-34.07%,"$3,359,921","1,957,065,081","2,041,220,770","$31,583,853"
1022,Wrapped XPL,WXPL,$0.379931,-1.16%,4.75%,-5.91%,,"$14,192,685","82,514,111.62219946","82,514,111.62219946","$31,581,566"
1023,Tharwa,TRWA,$0.00451529,0.46%,17.85%,-5.46%,-44.10%,"$563,119","7,002,510,980.38257504","10,000,000,000","$31,545,185"
1024,Defiway,DEFI,$0.314845,,,-0.02%,0.16%,$1.033,"100,000,000","100,000,000","$31,484,498"
1025,Aria.AI,ARIA,$0.170502,-0.30%,-4.33%,7.34%,-4.73%,"$53,835,123","183,000,000","1,000,000,000","$31,229,202"
1026,Dacxi,DXI,$0.00065002,-0.16%,3.65%,-4.85%,-0.64%,"$367,900","10,000,000,000","10,000,000,000","$31,131,861"
1027,Etherlink Bridged USDC (Etherlink),USDC,$1.001,0.11%,0.05%,0.06%,0.15%,"$1,435,129","31,110,697.273253","31,110,697.273253","$31,076,132"
1034,Hypurr Fun,HFUN,$31.16,0.97%,0.88%,11.35%,-15.91%,"$116,980","996,148.92662524","996,148.97037734","$31,063,838"
1028,BugsCoin,BGSC,$0.00279216,-0.00%,-1.58%,18.44%,-51.90%,"$7,617,306","11,079,975,739.11315918","29,441,427,996.89086914","$31,042,588"
1029,SKOR AI,SKORAI,$0.056875,-4.47%,-16.06%,-42.10%,-61.84%,"$8,313.92","545,000,000","1,000,000,000","$30,996,923"
1031,Hashflow,HFT,$0.05003,0.50%,0.26%,-3.82%,-36.51%,"$9,111,987","618,345,355.56340003","1,000,000,000","$30,936,710"
1030,Origin Token,OGN,$0.04760383,-0.09%,1.32%,0.86%,-18.49%,"$2,540,645","649,517,558","1,409,664,846","$30,925,631"
1032,Lift Dollar,USDL,$0.999847,-0.03%,0.15%,-0.11%,0.10%,"$136,222","30,898,088.2779117","30,898,088.2779117","$30,893,353"
1033,Phoenix,PHB,$0.518697,-1.28%,1.06%,4.88%,0.37%,"$8,552,197","59,479,218.1477117","59,479,218.1477117","$30,870,746"
1035,WalletConnect Token,WCT,$0.165313,0.16%,0.67%,5.78%,-42.06%,"$20,033,941","186,200,000","999,999,168.99798095","$30,779,219"
1036,Kujira,KUJI,$0.113952,-0.60%,-2.91%,-16.25%,-44.62%,"$2,978.4","122,342,246.189696","122,374,481.990696","$30,629,900"
1037,Yooldo Games,ESPORTS,$0.201045,-0.22%,-5.37%,1.77%,17.53%,"$7,351,613","151,800,000","900,000,000","$30,582,032"
1038,Elephant Money,ELEPHANT,$0.00000006,0.19%,0.25%,2.53%,4.41%,"$25,521","497,106,854,760,354.75","1,000,000,000,000,000","$30,506,480"
1039,Thena,THE,$0.259717,0.39%,1.09%,-0.38%,-41.36%,"$8,669,397","117,366,004.24017751","267,247,277.16433468","$30,481,986"
1040,Scroll,SCR,$0.160495,0.23%,0.26%,-5.38%,-43.57%,"$7,744,063","190,000,000","1,000,000,000","$30,467,029"
1042,Dogs,DOGS,$0.00005866,0.32%,-2.14%,-13.85%,-52.60%,"$13,275,762","516,750,000,000","550,000,000,000","$30,310,182"
1041,INFINIT,IN,$0.132019,-0.94%,-0.79%,-7.20%,30.62%,"$20,323,946","228,333,333","1,000,000,000","$30,286,341"
1043,Neutron,NTRN,$0.04947516,-0.00%,0.03%,-1.40%,-42.61%,"$851,406","610,958,841.14591396","999,726,342.68483901","$30,229,934"
1044,OpenEden,EDEN,$0.164574,-2.59%,19.97%,12.97%,,"$37,157,210","183,870,000","1,000,000,000","$30,135,200"
1045,Bridged Tether (Rainbow Bridge),USDT.E,$1,-0.00%,-0.02%,-0.02%,-0.02%,"$15,918.33","30,131,756","30,131,756","$30,132,740"
1046,哈基米 (Hajimi),哈基米,$0.0299838,-2.96%,-17.68%,-28.36%,,"$9,818,895","1,000,000,000","1,000,000,000","$30,091,868"
1048,Unit Fartcoin,UFART,$0.375702,0.77%,4.39%,4.87%,-39.35%,"$62,399","80,098,772.31","1,000,000,000","$30,029,695"
1049,τemplar,SN3,$10.04,-0.19%,0.73%,2.72%,-8.03%,"$101,257","2,991,035.11329173","2,991,035.11329173","$30,022,316"
1047,Wrapped Zedxion,WZEDX,$0.487996,0.16%,-2.21%,0.92%,-5.02%,"$1,001,628","61,274,618.42854292","4,512,781,925","$29,901,796"
1050,Swarm Network,TRUTH,$0.01435096,0.13%,-13.72%,17.41%,,"$2,572,008","2,085,305,300","10,000,000,000","$29,897,629"
1051,Oraichain,ORAI,$1.55,2.70%,-8.23%,7.78%,-28.90%,"$649,275","19,282,022","19,505,793","$29,894,992"
1053,GXChain,GXC,$0.397795,0.03%,1.00%,-0.12%,-5.10%,"$1,098.86","75,000,000","100,000,000","$29,824,450"
1054,Bluwhale,BLUAI,$0.02426343,-6.39%,11.06%,,,"$37,946,772","1,228,000,000","10,000,000,000","$29,807,472"
1052,SaucerSwap,SAUCE,$0.03459146,-0.01%,1.91%,0.99%,-40.21%,"$137,951","861,534,952.06746399","1,000,000,000","$29,800,599"
1055,Sapien,SAPIEN,$0.119157,0.33%,-2.32%,-0.57%,-40.11%,"$3,747,736","250,000,000","1,000,000,000","$29,796,133"
1056,Solv Protocol SolvBTC.CORE,SOLVBTC.CORE,"$84,806",,,0.00%,-24.15%,$228.26,1.73622169,1.73622169,"$29,700,900"
1057,My Neighbor Alice,ALICE,$0.322586,-0.45%,0.51%,-18.11%,-0.97%,"$20,295,127","92,083,333","100,000,000","$29,680,405"
1058,Oasys,OAS,$0.00541525,0.05%,1.53%,1.12%,-47.01%,"$555,285","5,478,544,188.56142235","10,000,000,000","$29,668,357"
1059,SuperRare,RARE,$0.0361951,0.40%,1.03%,1.55%,-30.10%,"$4,634,699","819,553,453.12978733","1,000,000,000","$29,664,410"
1060,Wrapped QUIL,QUIL,$0.0325136,-5.93%,3.15%,4.75%,-5.05%,"$305,592","902,285,400.37313199","902,285,400.37313199","$29,338,346"
1062,OHO Blockchain,OHO,$0.00121644,0.07%,0.52%,3.59%,-2.79%,"$109,773","24,144,156,936.70994186","45,000,000,000","$29,336,256"
1061,Autonolas,OLAS,$0.162505,0.13%,1.32%,4.18%,-26.35%,"$216,658","180,452,898.88561472","471,186,709.56248432","$29,324,508"
1063,Momofun,MM,$0.00375997,0.11%,-0.38%,3.70%,-12.85%,"$2,761,387","7,800,000,000","30,000,000,000","$29,303,970"
1066,CorgiAI,CORGIAI,$0.00008514,-0.21%,5.03%,5.10%,-28.02%,"$40,753","343,528,919,002.11108398","372,500,000,000","$29,247,389"
1064,Maverick Protocol,MAV,$0.03877093,0.18%,0.43%,-0.24%,-41.83%,"$2,150,599","753,995,104.18116379","2,000,000,000","$29,236,364"
1065,zkSync Bridged USDC (zkSync),USDC,$0.999799,-0.01%,-0.00%,-0.00%,0.01%,"$428,976","29,194,433.081585","29,194,433.081585","$29,188,625"
1067,Tesla xStock,TSLAX,$433.78,0.31%,-3.10%,-1.22%,-1.99%,"$10,692,959","67,115.79504146","102,998.21568717","$29,122,018"
1068,Initia,INIT,$0.168056,0.22%,0.87%,-1.08%,-48.67%,"$12,475,219","172,948,354.276373","1,000,000,000","$29,061,987"
1069,CargoX,CXO,$0.173365,0.08%,0.76%,4.65%,11.24%,"$5,747.96","167,160,147.72525844","215,119,016","$28,982,981"
1070,Caliber,CAL50,$0.287356,-0.06%,-0.11%,-0.48%,16.99%,"$4,977.21","100,000,000","100,000,000","$28,737,318"
1071,Hypha Staked AVAX,STAVAX,$22.2,0.02%,0.92%,-2.10%,-43.34%,"$3,519.65","1,289,475.671564","1,289,475.671564","$28,668,380"
1072,Midas mTBILL,MTBILL,$1.041,0.00%,0.01%,0.12%,0.31%,$42.63,"27,512,168.01433112","27,512,168.01433112","$28,649,016"
1073,Six Sigma,SIX,$0.01907823,0.52%,1.67%,-1.99%,-47.95%,$270.09,"1,499,999,996.76178503","1,499,999,996.76178503","$28,574,724"
1074,Treehouse,TREE,$0.182769,-0.68%,8.39%,18.68%,-37.24%,"$25,315,153","156,122,449","1,000,000,000","$28,504,063"
1075,McDull (Meme),MCDULL,$0.00000319,0.54%,1.89%,6.47%,-16.76%,"$1,477.87","8,888,885,105,499.56445312","8,888,885,105,499.56445312","$28,365,499"
1076,MovieBloc,MBL,$0.00149291,0.07%,1.16%,-0.18%,-26.74%,"$3,888,431","18,861,887,214","30,000,000,000","$28,149,788"
1077,Foom,FOOM,$0.00000016,0.03%,1.40%,1.41%,-4.21%,"$490,767","175,000,000,000,000","175,000,000,000,000","$27,881,331"
1078,Tree,TREE,$0.275184,0.54%,5.93%,5.81%,-13.19%,"$59,057","101,361,867.09737062","116,093,908.22886248","$27,870,729"
1079,L2 Standard Bridged WETH (Blast),WETH,"$3,936.28",-0.48%,2.40%,2.69%,-5.69%,"$113,830","7,063.14617658","7,063.14617658","$27,795,052"
1080,infiniFi Locked iUSD (1week),LIUSD,$1.13,-0.05%,0.11%,0.45%,0.66%,"$55,004","24,416,356.23853884","24,416,356.23853884","$27,552,785"
1081,Polyhedra Network,ZKJ,$0.071216,-0.07%,-2.58%,-6.41%,-50.74%,"$6,741,031","386,027,777","1,000,000,000","$27,499,534"
1082,MAI,MIMATIC,$0.997057,-0.01%,0.03%,0.02%,0.11%,"$21,840","27,563,986.7347571","302,380,742.25459689","$27,483,346"
1083,Function X,FX,$0.414855,-1.61%,38.01%,243.20%,328.91%,"$287,572","66,200,580.0290079","66,200,580.0290079","$27,463,620"
1084,MARBLEX,MBX,$0.105159,0.35%,0.61%,-2.54%,-31.16%,"$1,052,526","260,817,271.71267819","321,339,975","$27,407,363"
1085,Naoris Protocol,NAORIS,$0.04553786,-0.51%,-6.64%,-12.50%,-26.82%,"$2,487,780","599,260,000","4,000,000,000","$27,350,520"
1086,Soneium Bridged USDC (Soneium),USDC.E,$1.001,0.02%,0.13%,0.01%,0.03%,"$1,590,604","27,219,214.235972","27,219,214.235972","$27,232,170"
1087,Loan Protocol,LOAN,$0.00095025,-0.54%,2.57%,14.69%,-19.83%,"$236,247","28,648,669,957.55160141","102,928,131,259.98010254","$27,223,311"
1088,Monerium EUR emoney,EURE,$1.17,0.06%,0.91%,-0.13%,-0.20%,"$75,870","23,207,649.91411424","23,207,649.91411424","$27,126,986"
1089,Solv Protocol,SOLV,$0.01826435,-0.58%,3.86%,8.07%,-55.99%,"$27,566,976","1,482,600,000","8,400,000,000","$27,076,879"
1092,Gnosis xDai Bridged WETH (Gnosis Chain),WETH,"$3,934.87",0.16%,2.44%,2.71%,-5.71%,"$1,291,065","6,870.39759988","6,870.39759988","$27,031,997"
1090,Everscale,EVER,$0.01362016,0.29%,-0.74%,-14.57%,-20.40%,"$188,680","1,985,523,041","2,117,508,291","$27,023,697"
1091,"Not in Employment, Education, or Training",NEET,$0.02694453,-0.49%,-8.21%,-6.93%,86.09%,"$1,870,372","999,805,202.84479499","999,805,202.84479499","$27,022,842"
1093,Tether Gold Tokens,XAUT0,"$4,098.01",-0.22%,-0.47%,-2.90%,10.25%,"$2,573,789","6,588.298146","6,588.298146","$26,998,934"
1094,Unit Solana,USOL,$193.66,0.47%,1.88%,6.35%,-9.38%,"$13,195,227","139,361.33","500,000,000","$26,978,080"
1095,Hamster Kombat,HMSTR,$0.00041857,-0.05%,0.55%,3.59%,-35.65%,"$5,226,921","64,375,000,000","100,000,000,000","$26,950,376"
1096,Tribe,TRIBE,$0.653447,-0.30%,2.37%,4.30%,5.39%,"$80,204","41,220,684.94804639","1,000,000,000","$26,936,979"
1098,MORI COIN,MORI,$0.0298648,0.46%,1.57%,10.77%,-30.23%,"$8,190,984","899,996,877.51790738","999,997,084.48175454","$26,903,399"
1097,Stader MaticX,MATICX,$0.227612,0.33%,0.79%,4.60%,-14.27%,"$24,633","118,147,494.5176052","118,147,494.5176052","$26,896,193"
1100,Elixir,ELX,$0.103683,0.13%,-1.00%,8.42%,-16.97%,"$1,883,234","259,270,213.47748435","1,000,000,000","$26,885,708"
1099,NAVI Protocol,NAVX,$0.0373494,0.02%,0.38%,-4.77%,-6.32%,"$2,275,659","719,719,712.13999999","1,000,000,000","$26,871,750"
1101,PinLink,PIN,$0.335615,1.99%,10.84%,16.70%,-31.45%,"$1,164,251","80,000,000","100,000,000","$26,857,407"
1102,Yield Optimizer USD,YOUSD,$1.044,0.00%,0.02%,0.15%,0.75%,"$2,155.15","25,701,316.69279","25,701,316.69279","$26,822,367"
